AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-0.5,42.10865784,5.697053719,139.2255164,1.35108185,-0.4571,9.8039217,82,117,1799,17.77000046,22,0.8514,16.99762535,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.40002442,0,14.79807859,219.4489782,-0.90072,0.8866,27.84313774,81,100,786,5.28000021,14,0.0312,22.3756485,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,0.592973999,4.745683572,0,-0.184,27.05882454,80,100,798,4.659999847,20,0.148,19.06616211,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-0.10003662,29.94893837,13.45075163,156.7106213,0.45035934,-1.1951,13.72549057,81,112,2124,14.68000031,23,0.5625,17.65867805,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.09997559,13.51079941,18.56984316,277.2888605,-5.17914009,0.6679,30.98039246,58,99,877,6.150000095,14,0.0391,21.94919395,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1,19.5906601,33.01513996,168.3579302,0.22517968,-0.2148,18.4313736,68,108,1557,16.42000008,11,0.1836,14.18237305,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.60003662,28.14749908,22.54051726,419.0341193,-0.90071869,-0.082,10.98039246,81,114,2269,16.51000023,20,0.0859,13.16501808,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,13.51079941,10.66887273,50.72173335,-0.67553997,0.297,60,78,112,1496,13.64000034,28,-0.156,29.70462418,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.20001221,36.25397873,36.30652076,143.3818139,1.12590408,-0.7031,21.56862831,80,126,1714,21.73999977,11,0.5703,18.65345383,SmoothCondition,LowCongestionCondition,AggressiveStyle
2.5,18.01440048,14.1488096,230.6611558,-2.92733765,0.207,23.13725471,81,101,899,6.800000191,13,0.2422,22.31482315,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-6.09997559,29.04821777,19.17407639,396.7821136,4.95395851,6.2994,28.23529434,58,140,2056,29,23,17.5175,22.34307671,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,29.27339935,19.6432015,291.845632,0.90072059,-0.418,20.3921566,82,114,2126,16.25,23,0.336,17.36677933,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.6000366,50.89067459,50.38027051,15.35252684,1.80143738,-0.312,24.70588303,79,117,1604,11.10000038,16,0.449,10.14212894,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.8999634,8.782018661,39.48155847,541.8973306,-4.953961369,1.3046,24.70588303,79,101,854,8.739999771,10,-0.4297,22.62774277,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,0,0,0,-0.207,27.45098114,64,100,808,4.940000057,17,0.281,20.05983925,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-4.79998779,107.6360397,106.0898026,12.75294241,0,0.2344,43.52941132,81,132,2173,21.54000092,19,0.4219,8.116506577,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,81.06479645,99.38694255,64.99821365,0,0.336,55.29411697,85,127,1625,20.35000038,19,-0.426,9.495222092,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.2000122,45.71154022,16.13039334,250.5839783,0.45036316,6.9041,30.58823586,61,114,1960,16.12999916,18,17.321,21.03508949,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,58.09643555,18.20580235,607.8481009,-2.25180053,-1.2576,50.98039246,78,164,2593,42.63000107,13,0.5,24.32849121,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.1000366,57.42089844,52.81596726,285.2522058,-0.45035934,0.5547,29.41176605,79,115,1814,14.68000031,13,-0.0586,15.38033104,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,15.76259995,73.70516396,417.436949,0,1.6011,23.92156982,80,100,875,6.400000095,15,-0.3437,7.621639252,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.80004882,15.08705902,9.656468648,28.911189,0,7.1494,18.4313736,65,113,2242,17,22,17.3826,21.31907845,SmoothCondition,HighCongestionCondition,AggressiveStyle
-0.6999512,108.9871216,108.7844558,18.00269687,-2.2517929,7.6095,15.29411793,84,120,2180,22.62999916,16,17.446,11.21909142,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.7999878,15.53741932,24.79982332,55.30646775,-6.30504131,6.9387,0,52,104,1389,14.82999992,20,17.4978,23.22786903,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.90002441,11.48418045,17.17372738,32.8039933,2.476980209,-0.543,18.4313736,79,107,1937,12.51000023,23,0.262,20.22185898,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1,21.61728096,48.07592828,285.7198884,-9.68273544,1.56,24.70588303,82,103,953,8.06000042,13,-0.5351,8.180959702,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.20001221,0,22.30407828,226.5002649,0,1.2616,30.19607925,62,99,808,5.039999962,14,-0.277,19.20628166,SmoothCondition,LowCongestionCondition,AggressiveStyle
2.39996338,8.556839943,20.42382511,219.6229281,0.67553997,-0.1992,25.09803963,58,101,1339,9.010000229,18,0.34,21.83112335,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,2.060396948,20.53478196,0,-0.2422,36.47058868,53,99,796,4.920000076,17,0.211,24.69779587,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.59997558,46.16189957,32.99637476,334.2996333,-3.37769699,0.121,0,82,112,1867,19.98999977,17,0.406,15.22156239,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.0999756,45.0359993,51.08958772,97.55684034,0,0.4219,13.33333397,81,106,1388,13.26000023,11,0.121,11.46148491,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.80004882,40.30722046,36.20518988,142.5081672,0.45035935,-0.5469,17.25490189,80,115,1695,17.09000015,11,0.5469,18.60441589,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,0,0,0,-0.1445,40.7843132,64,99,801,4.849999905,17,0.223,20.05983925,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.800003052,0,11.57049872,136.2721832,0,0.586,35.68627548,82,101,1212,12.06999969,22,-0.18,17.95275307,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.70001221,39.40649796,38.28435156,177.4272551,-2.70215988,0.586,14.50980377,81,108,1458,15.02000046,17,-0.246,15.23063755,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,0,26.51869703,337.5223033,-1.35108006,-0.1367,63.52941132,81,101,1080,8.079999924,16,0.0234,9.106334686,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.4000244,21.61728096,40.40104397,187.0816884,4.72878265,0.113,62.74509811,53,126,1879,27.10000038,21,0.121,16.16386795,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.29998779,44.13527679,34.20859416,73.03265646,-0.45036316,0.371,0,81,111,1791,19.18000031,19,0.0039,10.020154,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.89996338,0,3.490289907,23.39782442,0,0.117,28.62745094,79,100,798,4.699999809,18,-0.0117,17.80122185,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-2.800003052,81.06479645,97.78816452,70.46054541,0.22518158,0.457,0,85,117,1601,11.35000038,18,-0.355,9.434259415,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,31.75038147,14.06249065,204.5866717,3.15252113,0.348,47.05882263,81,157,2491,27.10000038,26,-0.125,19.98286247,SmoothCondition,LowCongestionCondition,AggressiveStyle
6.9000244,52.01657867,103.4439367,254.3141189,-0.90072251,8.3222,47.84313965,83,160,2235,35.24000168,17,16.5285,9.266197205,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,18.58860849,154.3808248,0,0.0391,25.88235283,75,100,799,7.75,10,0.1133,22.07177925,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.59997558,8.782018661,11.18018663,126.9590024,-3.152521129,1.1093,21.96078491,81,103,873,8.380000114,11,-0.3984,21.45368576,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.7999878,57.19572067,27.90730707,616.3702299,-1.35107804,-0.559,7.843137264,69,110,1774,13.36999989,16,0.215,11.8062582,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1,26.3460598,29.93017371,158.3081612,-1.57625961,1.41,0,81,113,1808,18.13999939,20,-0.3203,12.58468533,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-4.20001221,72.05760193,96.8198911,117.5347985,-3.82805633,1.0507,0,79,108,1454,15.75,18,-0.2422,7.319861889,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.20001221,24.54461861,20.30748216,66.57528112,0.67553902,-0.125,0,79,104,1705,12.89999962,22,0.0469,19.80902481,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.30004882,34.00217819,19.71075525,250.4249807,4.27841759,-1.45,41.5686264,50,165,2102,21.38999939,23,0.738,22.85700607,SmoothCondition,LowCongestionCondition,AggressiveStyle
-3.70001221,34.22735977,60.78358606,158.5841686,-4.2784195,0.9804,22.35294151,79,103,964,10.11999989,9,-0.0937,14.14472103,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,72.95832062,53.79925343,164.2021091,-0.22518158,0.277,27.84313774,75,114,2269,16.45000076,24,0,15.01444244,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,38.28435202,636.6537219,0,0.371,25.49019623,80,100,795,4.440000057,14,-0.129,14.58122158,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.20001221,24.99497986,13.12048755,47.98830045,1.12590027,-0.2578,24.31372643,43,109,1818,14.25,20,0.484,28.24789238,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,12.61007977,43.30211225,256.4991008,-1.57625961,0.691,24.31372643,80,100,867,5,15,-0.523,8.379832268,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.3999634,112.1396408,110.1693119,78.24305821,1.5762634,0.0469,65.88235474,83,175,2283,40.81000137,20,0.0664,11.4227581,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,26.3460598,18.5510786,55.84210831,1.35107994,6.8493,38.03921509,47,116,1928,18.11000061,21,17.2234,27.22694778,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.40002442,20.49137878,10.51215279,87.02958306,1.12589836,-0.0118,15.68627453,82,122,1778,13.84000015,21,0.2969,17.10530472,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.5,67.1036377,39.10625848,769.3903571,0,-1.39,9.8039217,84,107,2102,17.29000092,15,0.492,10.42152691,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.9000244,43.45973969,39.09500009,187.1552545,4.2784195,-0.707,53.33333588,54,146,2009,31.37000084,19,0.375,16.34646606,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,12.85777741,276.0688819,0,0.1953,29.80392265,83,100,805,4.650000095,18,0.1211,16.43746948,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.20001221,0,4.586165878,34.33050284,0,0.3125,26.27450943,81,100,809,5.639999866,13,0.1016,22.90774727,SmoothCondition,HighCongestionCondition,EvenPaceStyle
6.7000122,105.1590576,105.6694647,18.89163454,-0.6755448,-0.176,27.05882454,86,185,2129,33.70999908,19,0.266,10.48938274,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.5,89.84681702,52.33183049,916.9406815,-1.12590027,-0.691,67.45098114,81,174,2198,41.97999954,19,0.637,19.16953659,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,50.44031906,68.25580912,239.691852,2.02662277,0.578,48.23529434,82,137,1914,28.37999916,18,-0.273,12.5578022,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.2999878,0,21.63229136,73.49944936,0,0.0664,27.84313774,76,100,798,5.53000021,14,-0.0625,14.54289341,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,0,11.2177168,128.5621174,0,0.148,29.41176605,83,100,805,4.820000172,22,-0.0859,17.65256691,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,52.24176025,56.36630535,109.2164727,2.70216369,0.93,36.07843018,83,147,2282,23.30999947,20,-0.207,8.917178154,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.4000244,106.5101395,101.3047258,9.367890508,0.4503632,-0.156,67.05882263,84,184,2149,39.54000092,19,0.461,10.58962345,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7999878,50.44031906,52.3430898,92.37164966,-2.02661896,0.5312,0,81,107,1496,15.78999996,12,0.187,11.47453976,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,0,20.93423327,174.282578,0,1.0076,25.09803963,83,100,799,4.869999886,17,-0.4492,16.43746948,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.20001221,0,22.27030129,227.9617588,0,1.2108,31.76470566,63,99,799,5.550000191,15,-0.266,19.20628166,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,0,26.06458414,362.4065124,0,0.898,25.09803963,80,100,802,4.820000172,24,-0.504,21.711483,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.5,33.1014595,19.53436438,368.9106421,-0.22517777,0.125,0,57,102,1351,13.06000042,18,0.0781,20.87327194,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-4.29998779,6.079859734,8.083961811,200.5340981,0.225180149,-0.2656,24.31372643,80,100,882,5.090000153,17,0.3789,23.08465004,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.1000366,59.67269897,37.61256469,239.913376,0.45036315,0.348,29.01960754,71,119,2583,21.15999985,25,-0.125,16.81329155,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,24.09425926,21.59476143,51.50305977,0,0.898,0.392156869,82,108,1602,14.93999958,18,-0.3125,18.13985062,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,32.89879707,462.2373686,0,1.48,25.88235283,80,101,803,4.710000038,15,-0.4922,9.809576988,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.60003662,34.67771912,20.28871724,247.2970778,0.67554093,-1.58,72.94117737,50,119,1533,19.59000015,20,0.836,22.80668068,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.0999756,7.430940151,5.580710741,135.2099291,2.702160358,-0.6718,44.70588303,78,105,1063,11.94999981,14,0.5117,23.08907127,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,7.881299973,0.972026972,5.10754387,2.476979733,-0.7383,34.90196228,79,103,1410,10.40999985,19,0.4727,24.84410667,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,38.73096085,32.50097901,160.7512844,-2.02661514,-0.328,0,82,109,1565,16.78000069,25,-0.262,22.14740562,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,37.83023834,26.26349307,281.980465,2.02661514,-0.402,57.64706039,79,135,1699,25.36000061,25,0.0781,21.4364357,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7000122,5.629499912,22.88579327,278.202437,-0.450359822,-0.148,25.49019623,80,101,858,5.909999847,14,0.113,16.46564484,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.5,0,15.19589661,71.1371085,-1.12590003,0.457,40,72,100,834,5.840000153,15,0.137,21.23868752,UnevenCondition,NormalCongestionCondition,AggressiveStyle
5.90002442,5.854679585,20.62273438,372.9270186,-7.205760475,8.1346,25.88235283,57,101,847,4.820000172,14,16.7882,22.53050804,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.10003662,18.23958015,11.41662574,166.653189,3.82806015,0.414,37.25490189,80,109,1291,14.71000004,11,0.2734,18.98420143,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.69995118,0,17.23752831,282.6653486,0,0.797,32.15686417,49,99,807,5.170000076,17,-0.293,22.23052788,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.5,36.25397873,49.89238091,78.42136755,-0.9007225,0.4765,23.52941132,80,108,1488,14.97000027,11,0.0937,11.50166988,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.29998779,37.60506058,16.47942226,281.6719692,-2.02661514,-0.52,0,49,103,1536,14.81999969,20,0.266,23.09713936,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-4.2000122,111.0137405,106.1048144,12.82226832,1.3510894,0.293,34.50980377,81,172,2234,45.65000153,21,0.5156,8.1378479,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.6000366,76.33602142,41.71084051,999.2033326,2.70216369,0.4257,27.84313774,81,153,2410,36.95000076,12,-0.043,13.60305786,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,24.54461861,23.95915144,224.3925755,-2.02662086,0.258,22.74509811,82,103,1032,10.14000034,22,-0.277,18.94915581,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.19995118,6.079859734,27.69713907,253.8584446,6.079859734,0.0156,22.35294151,81,100,1132,7.409999847,16,0.0664,15.48967075,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,14.8618803,15.12083646,114.8892483,0.90072059,0.168,24.70588303,67,109,2083,16.59000015,21,0.0234,18.92795944,UnevenCondition,LowCongestionCondition,AggressiveStyle
1.1000366,20.71656036,36.65179725,292.026117,3.82806205,0.469,37.64706039,80,126,1717,19.62999916,20,-0.0703,10.17829704,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.40002441,116.8684235,107.054322,75.63155473,-0.900711,-0.0156,47.05882263,84,137,2327,26.80999947,16,-0.125,15.34395504,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,20.26619911,15.23717944,15.95034027,-2.47698021,6.6038,16.47058868,69,105,1453,9.970000267,19,17.0701,23.44510269,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
0,0,7.907570792,262.9478784,0,7.0211,30.58823586,62,100,797,4.949999809,18,17.2556,20.16784096,SmoothCondition,LowCongestionCondition,EvenPaceStyle
9.79998779,71.6072464,53.40518788,429.0093686,0.90072632,-0.3477,41.96078491,84,134,2221,21.35000038,16,0.531,19.26612854,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.29998779,26.12088013,13.42448059,94.79293274,0.45036125,-0.738,31.76470566,66,107,1892,15.93000031,21,0.48,18.84606171,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-0.79998779,37.15470123,29.2471288,289.7825476,0,0.203,45.49019623,81,139,1776,23.69000053,12,-0.0703,19.27078056,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,0,0,0,0,-0.0625,30.98039246,79,100,794,4.559999943,25,-0.0234,21.711483,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5999756,0,22.09015735,294.8455916,0,0.297,29.01960754,80,99,802,4.710000038,17,0.0352,10.50904751,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.09997558,7.430940151,26.69884129,110.005215,-4.053240299,0.5117,50.19607925,49,99,1211,5.690000057,15,-0.23,23.14080048,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,4.503600121,17.9543517,294.5450904,-2.92734003,0.437,23.13725471,82,100,847,5.230000019,21,-0.195,19.95849037,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.2000122,43.45973969,21.80117624,134.8393489,3.60287858,-1.785,61.96078491,45,149,1960,32.22000122,17,0.793,23.99574089,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.30004882,43.68492126,19.56063568,376.1776717,1.35108566,-0.0625,41.96078491,81,141,1905,27.60000038,12,0.2383,18.80164528,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.3000488,4.053239822,39.74051617,253.6616295,-2.702159882,1.06,30.98039246,64,99,798,5.940000057,13,-0.246,11.95576477,SmoothCondition,LowCongestionCondition,AggressiveStyle
2.2999878,20.26619911,34.41876246,83.27275543,-1.35108185,0.4726,7.058823586,79,105,1279,12.31999969,12,-0.0235,12.04669094,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.19995118,15.98777962,24.02670537,185.4969248,-2.47698021,0.238,19.6078434,82,102,868,4.730000019,13,-0.0469,14.68623161,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.3999634,23.19353867,20.05603138,59.89304321,0,-0.125,30.19607925,41,129,1920,19.27000046,17,0.1211,24.49369049,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.70001221,34.67771912,42.10115258,118.6950236,-1.12590408,0.6758,0,79,108,1479,14.36999989,10,-0.1953,14.90525723,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,9.044729622,248.6265529,0,0.2031,29.80392265,83,100,798,4.679999828,18,0.0625,16.43746948,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.8999634,21.39209938,40.85891007,201.5116541,-6.7553997,0.816,24.31372643,64,101,949,6.150000095,14,-0.125,11.90187836,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.89996338,18.6899395,43.69992994,745.2889936,-2.92734146,-0.1211,0,80,107,1395,13.22999954,18,0.3047,8.534725189,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1,16.88849831,9.408770653,81.82765577,0.90071869,-0.551,5.882352829,62,100,1125,10.78999996,20,0.18,18.31192589,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.60003662,11.25899982,24.64970331,499.1595528,5.179140086,0.242,9.411765099,80,140,1797,25.04000092,19,0.0352,9.872401237,SmoothCondition,LowCongestionCondition,EvenPaceStyle
8.29998779,87.14466095,89.19004402,5.335812437,0.67553711,-0.1992,20.7843132,82,141,2101,32.09000015,14,0.457,11.66325283,SmoothCondition,LowCongestionCondition,EvenPaceStyle
